text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Surprise,Joking
حالتا وفاة وخمس اصابات جديدة بفايروس في البصرة,Neutral,0,0,0,0,0,0,0,0,1,0,0
توقعي الشخصي دول الشرق ستكسب معركة كورونا ومعركة الاقتصاد بسبب النظم الاقتصادية التي تعمل بها.,Positive,1,0,0,0,0,0,0,0,0,0,0
يا جماعة .... هل هناك من لاحظ ان اعظم للغرب هذه الايام وفي ظل اجتياح هوا:   ,Neutral,0,0,0,0,0,0,0,0,0,1,0
"تقريبا فيروس كورونا بلغهم أنه هيتأخر شويه الايام الجايه ، هيبدأ شغل ٨ يعني",Joking,0,0,0,0,0,0,0,0,0,0,1
"لوحة جميلة من طفل لم يبلغ السادسة بعد ، لطرق الوقاية من COVID-19 ..",Positive,1,1,1,0,0,0,0,0,0,0,0
.  .  الهندي اللي يمشي ويتفل بالشارع  شلون تفهمه ب وخطره 🙈    .  .,Negative,0,0,0,0,1,0,1,0,0,0,0
:    تسجيل 1175 اصابة جديدة و 5 حالات وفاة ليرتفع اجمالي الاصابات الى 8672 والوفيات الى 63,Neutral,0,0,0,0,0,0,0,0,1,0,0
Totalt 687 döda av corona i Sverige –  بلغ عدد الوفيات في السويد 687 بسبب كورونا فايروس والسويد لم تحرك ساكن بعد,Neutral,0,0,0,0,0,0,0,0,1,1,0
"وسائل إعلام إسرائيلية : أرتفاع عدد الوفيات بفيروس كورونا في \إسرائيل\"" إلى 72 حالة ........................""",Neutral,0,0,0,0,0,0,0,0,1,0,0
:    سجلت كوريا الجنوبية 8 حالات وفاة جديدة لتصل لحاجز ال 200 وفاة,Neutral,0,0,0,0,0,0,0,0,1,0,0
" لا اله الا الله ، يا ملا الذهاب بلا اياب يا كورونا عاجلا غير اجل يا رب",Positive,0,0,1,0,0,0,0,0,0,0,0
و كأن كورونا جاء ليخبر أهل الأرض حقيقة قدرتهم أمام قدرة رب السماء .,Positive,0,0,1,0,0,0,0,0,0,0,0
هل تعتقد لو تم تصنيف ڤايروس كورونا بمرض نفسي هل سيتم الإكتشاف عن علاج بطريقة أسرع؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
بت عندها كورونا و تبوسك... دا التعريف الحرفي لي بوسه العذاب 😂😂😂😂😂💔💔💔💔😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
"ترى فايروس كورونا يضعف القدرة الجنسية \انشروها يابنات عشان العيال ماعاد يطلعون تعرفون الجهاز التناسلي عندهم اهم من الجهاز التنفسي.""",Joking,0,0,0,0,0,0,0,0,0,0,1
ملايين الزهور تلقى في القمامة بسبب إغلاق محلات بيع الزهور منذ بداية الحجر الصحي في فرنسا.   ,Neutral,0,0,0,0,0,0,0,0,1,0,0
  اسأل الله أن يرفعه بأمره ورحمته وقدرته قبل حلول ,Positive,0,0,1,0,0,0,0,0,0,0,0
وزارة الصحة تعلن عن تعافي حالتين إضافيتين من فيروس كورونا .. اجمالي الحالات المتعافية 467,Neutral,0,0,0,0,0,0,0,0,1,0,0
"لو خيّرت ان تموت ، مقابل انقاذ البشرية كاملة من فيروس كورونا  بكل صراحة هل توافق ام لا؟",Neutral,0,0,0,0,0,0,0,0,0,1,0
إتخيل تكون فيروس كورونا أخوانك في ايطاليا و اسبانيا و امريكا وانت لافي في السوق العربي .,Neutral,0,0,0,0,0,0,0,0,0,1,0
ودك اللي ما يلتزم بالحجر المنزلي ويطلع من البيت بدون سبب او اللي يمسكونهم مجتمعين في استراحة ياخذونهم يجربون عليهم لقاحات كورونا  ,Joking,0,0,0,0,0,0,0,0,0,0,1
رسالة لكل الموجودين الان في السوق العربي   خايفين من كرونا ولا السحائي ؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
اشطا ماما مرضتش اني انزل حتي عشان مش انت الفرد الي هجبلهم كرونا في البيت يعني,Joking,0,0,0,0,0,0,0,0,0,0,1
بعض الأوادم ما ينفع لها توعيه ونصح .. ينفع لها ضرب عشان يفهم    ,Negative,0,0,0,1,0,0,1,0,0,0,0
147 حالة وفاة جديدة في هولندا بفايروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
الحكومة المصرية تقرر اقتطاع 20% من رواتب وزرائها لمدة 3 شهور دعمًا لصندوق تحيا مصر والعمالة غير المنتظمة في ظل تفشي فيروس,Neutral,0,0,0,0,0,0,0,0,1,0,0
رئيس الوزراء للمصريين : ولا كورونا ولا بتنجان مصر بلدنا في الأمان,Neutral,0,0,0,0,0,0,0,0,1,0,0
— رئيس الوزراء المصري: تغيير موعد بدء حظر التجول ليصبح من 8 مساء حتى 6 صباحا,Neutral,0,0,0,0,0,0,0,0,1,0,0
آخر ٥ أيام أصبح معدل الإصابات ١٠٠ ألف إصابة يومياً على مستوى العالم  معدل مرعب !,Negative,0,0,0,0,1,1,0,0,0,0,0
الله يلعن كورونا اللي خلانا نشوف مقارنات زبالة زي ذي .,Negative,0,0,0,0,0,0,1,0,0,0,0
بعد زوال جائحة كورونا عالميًا ستظهر نظريات أقتصادية جديدة بعد فشل نظريات كانت سائدة والتي أول من خذلت مؤسسيها.,Neutral,0,0,0,0,0,0,0,0,0,1,0
بقى حفتر سايب الارهابيين و المرتزقة اللى بعتوهم ليبيا و بيضرب فى مستشفى مخصص لعلاج الكرونا اما انكم شويه افاقين,Negative,0,0,0,0,0,0,1,1,0,0,0
  عاجل | مكتب رئيس الوزراء البريطاني: حالة بوريس جونسون مستقرة ويتجاوب مع العلاج المقدم له في العناية المركزة  ,Neutral,0,0,0,0,0,0,0,0,1,0,0
عام ٢٠١٤ ظهر كورونا الإبل او متلازمة الشرق الأوسط في السعودية لو انتشر نتحمل الذنب ؟,Negative,0,0,0,0,0,1,1,1,0,0,0
رئيس الوزراء: المعيار الأهم في مواجهة كورونا هو التزام المواطنين بتطبيق كافة الإجراءات الاحترازية التي تتخذها الدولة لمواجهة الفيروس,Neutral,0,0,0,0,0,0,0,0,1,0,0
    اقتباس     الخوف ليس من الفايروس نفسه   فأنت ميت به ابو بدونه ولكن الخوف ان تلاقي ربك واعمالك لا تشفع لك ...,Negative,0,0,0,0,1,1,0,0,0,0,0
عاجل | الصحة البحرينية تعلن شفاء حالتين إضافيتين من فيروس كورونا ليرتفع عدد المتعافين لديها إلى 467,Neutral,0,0,0,0,0,0,0,0,1,0,0
ياجعل عيني ماتبكيكم ويطول ب اعماركم يارب العالمين    دام عزك ياوطن 💚💚💚💚💚💚      ,Positive,1,0,1,0,0,0,0,0,0,0,0
هولندا تسجل 147 وفاة جديدة بفيروس كورونا و 969 إصابة,Neutral,0,0,0,0,0,0,0,0,1,0,0
صح.. بشري بؤرة انتشار..  للقداسة وريحة البخور.   ,Neutral,0,0,0,0,0,0,0,0,0,1,0
كورونا مكرونا   اليوم غدانا  😂  😂  😭   قلبي منكتم يصيح ووضع الحجر حقكم ذا مو فارق معي بنسبة لكم بس انتو جديد ولا انا من قبل من زمان امتكية,Joking,0,0,0,0,0,0,0,0,0,0,1
     بعضهم مثل الغنم لازم يحوشونهم حوش     هذولا ودك يرطبونهم ويحجرونهم بحوش,Negative,0,0,0,0,0,0,1,0,0,0,0
النرويج تعلن رسميا سيطرتها على وباء عقبالنا يارب🤲,Positive,1,0,1,0,0,0,0,0,0,0,0
هو مش إحنا قعدنا فبطن امهاتنا ٩ شهور مش المفروض نتولد عندنا ٩شهور بنبدأ من الأول ليه...! ؟ 🤔🤔🤔,Joking,0,0,0,0,0,0,0,0,0,0,1
محد ..  برضو محد ..  منظمة الصحة العالمية كذلك محد ..   دكتور كويتي : چياس الجمعية تنقل كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
" \ ولا يشترط في اللطف ذهاب البلاء، بل يكفي نزول السكينة\"".""",Positive,1,0,1,0,0,0,0,0,0,0,0
"٢:  رئيس وزراء صومالي ترك الصومال ليعيش في بريطانيا بعد انتهاء مدة حكمه،  مات بالأمس في بريطانيا في فيروس كورونا..يتبع",Neutral,0,0,0,0,0,0,0,0,1,0,0
اعتقد السويد وهولندا هيرجعوا عن رايهم فى طريقة مواجهة فيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,1,0
تخيلوا الفترة دي جات قبل الجوالات والنت ايش كنا سوينا 😰الحمدلله على نعمة الجوال والنت 😁 ,Positive,0,1,1,0,0,0,0,0,0,0,0
مصرف الراجحي  تمويل بدون تحويل راتب للموظفين الحكومي والقطاع الخاص المعتمد والغير معتمد.  ,Neutral,0,0,0,0,0,0,0,0,1,0,0
 تعلن حالة طوارئ عاجلة في عموم البلاد بسبب فايروس ,Neutral,0,0,0,0,0,0,0,0,1,0,0
حسب الموقع الرسمي لوزارة الصحة (كوفيد)  ولاحالة جديدة رصدت حتى هذه اللحظة لمصابين بفيروس كورونا وكذلك الحالات النشطة ولله الحمد ...,Positive,1,1,0,0,0,0,0,0,0,0,0
ابو علي الشيباني يقول فيروس كورونا يخف بعد ٣ أيام,Neutral,0,0,0,0,0,0,0,0,0,1,0
الكويت تطلب استقدام طاقم طبي من كوبا و الهند .       ,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاجل | السلطات الصحية في هولندا: تسجيل 147 وفاة و 969 إصابة جديدة بفيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
منكوا لله يا بتوع ثوره يناير .. انتوا السبب في كورونا,Negative,0,0,0,0,0,0,1,1,0,0,0
أي معلومات تأتي من الصين عن كورونا لا تصدقوها .  النظام الصيني من اقبح الانظمه على وجه الارض ولا يفوقه قباحه الا النظام الايراني .,Negative,0,0,0,0,0,0,1,1,0,0,0
يوضح سولشاير الدور المطلوب من اللاعبين خلال الفترة الحالية في ظل تفاقم أزمة فيروس كورونا 🎙    ويوجه رسالة إلى بيب جوارديولا 📝 ,Neutral,0,0,0,0,0,0,0,0,1,0,0
لا هذا ولا ذاك هاي كرونا يبه 🤦🏻‍♂️,Neutral,0,0,0,0,0,0,0,0,0,1,0
__ | حال الشعور بأعراض فايروس أعزل نفسك وأتصل على رقم «      ,Neutral,0,0,0,0,0,0,0,0,1,1,0
كم اول ماصحيت وانا اعطس واختي تقول كورونا واحس شفيها ذي الواحد مايزكم لااله الا الله 😔,Negative,0,0,0,0,0,1,0,0,0,0,0
"رؤيه  وكأنها بطولة كأس عالم  الدوله التي ستنتصر علي هي التي ستقود العالم،",Neutral,0,0,0,0,0,0,0,0,0,1,0
كنا علساس نتصل ببعض ونذاكر معرف كيف تحول الموضوع عن كورونا وطاقة الفايف جي واضرارها وبالأخير اتفقنا مانذاكر🤬,Negative,0,0,0,0,0,0,1,0,0,0,0
عاجل    هولندا: تسجيل 147 وفاة و 969 إصابة جديدة بفيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
رئيس الوزراء: الحكومة اتخذت كل احتياطاتها لمواجهة فيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
بلاد العالم كله  حالات كورونا تزيد يمدوا ساعات الحظر  إلا في مصر حالات كورونا تزيد يتم تقليل ساعات الحظر    سبحان الله,Neutral,0,0,0,0,0,0,0,0,0,1,0
قالو اللي حلقه يابس تجيه كورونا &lt;&lt;كم بقى ع الفطور 😬,Joking,0,0,0,0,0,0,0,0,0,0,1
حتى هذه اللحظة لم تسجل وزارة الصحة اي حالة يعني نفررررح شوي 🙏❤️,Positive,1,0,0,0,0,0,0,0,0,0,0
    وَعِبَادُ الرَّحْمَٰنِ الَّذِينَ يَمْشُونَ عَلَى الْأَرْضِ هَوْنًا وَإِذَا خَاطَبَهُمُ الْجَاهِلُونَ قَالُوا سَلَامًا,Positive,1,0,1,0,0,0,0,0,0,0,0
ستنتهي كورونا ان شاء الله لكن بعض البشر وهم اخطر منها سيبقون معنا للاسف,Negative,0,0,0,0,0,1,1,0,0,0,0
رئيس الوزراء: نراهن على التزام المواطن المصري للتجاوز من أزمة كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
ارتفاع عدد الوفيات بسبب فيروس كورونا في دولة الكيان الغاصب إلى 72 وأكثر من 10000 مصاب.  دعواتكم😷🤲,Neutral,0,0,0,0,0,0,0,0,1,0,0
العفنجج  كلمة منقرضة لا نستخدمها ومعناها الرجل الكسول الذي لا يرغب بالعمل ويلتزم بالبيت     ,Neutral,0,0,0,0,0,0,0,0,1,0,0
كرونا خلانا نحب الدوام والله مشتاق لدوامي والدواوين.... صدمني وزير السالفه مطوله السنه الجديده... شكلي بتطوع بس اطلع من البيت,Negative,0,0,0,0,0,1,0,0,0,0,0
رئيس الوزراء: لولا كل إجراءات الإصلاح الاقتصادي التي اتخذتها مصر لم تكن الدولة المصرية قادرة على تحمل تبعات كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
السلطات الصحية في هولندا: تسجيل 147 وفاة و 969 إصابة جديدة بفيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
اشتد المرض على سكان الأرض ..  فهم في انتظار رحمة رب السماء ,Negative,0,0,0,0,0,1,0,0,0,0,0
استبيان :    هل خرجت من المنزل منذ بدء ؟  .  .           ,Neutral,0,0,0,0,0,0,0,0,1,1,0
اذا فعلا كورونا بيقتل العالم ياليت يبدا هنا يموت الشخص بالمرض ولا ينسجن طول حياته عشان بعض العبيد ماجاز لهم كلامك,Negative,0,0,0,0,0,0,1,0,0,0,0
يوميات كورونا    صيني يصفُ إصابتهُ بالفيروس:  وصلتُ إلى بابِ الجحيم وعدت,Neutral,0,0,0,0,0,0,0,0,1,0,0
السوري المحتل شفاء جميع الحالات المصابة بفايروس في القرى المحتلة وعددها 3 حالات.,Neutral,0,0,0,0,0,0,0,0,1,0,0
رئيس الوزراء يعلن اقتطاع ٢٠٪من رواتبهم لمدة ٣ اشهر كمساهمة لمواجهة كورونا  🙏🙏🙏🙏🙏,Positive,0,1,0,0,0,0,0,0,0,0,0
 بؤر لفايرس والمرهقين بها. الغير ممتثلين لنظام اصبحو عدوى خطيره.,Negative,0,0,0,0,1,0,1,0,0,0,0
"لتجار و مع التحية:    مؤسس يتبرع ب مليار دولار لمكافحة ، عمره 43 يعني لازال عنده احلام يتطلع لتحقيقها",Neutral,0,0,0,0,0,0,0,0,1,0,0
"اللهم نصرك الذي وعدت .    اللهم جنب اليمن وباء كورونا ، وخلصها من الحوثيين والانتقاليين والفاسدين من القادة والسياسيين في شرعية الدنبوع.",Positive,0,0,1,0,0,0,0,0,0,0,0
العالم يتغير ولا عالم بعد كورونا فيه ازلام روتشلد فننصحك نصيحة مشفق غيري عتبة باب تغريداتك.,Neutral,0,0,0,0,0,0,0,0,0,1,0
الكفاءات الاردنية قادره على لتلبية السوق المحلي مش بالضروره نستوردهم   هذا انجاز للاردنين    ,Positive,1,1,0,0,0,0,0,0,0,0,0
"     \لعلّ رمضان يأتي مُحملاً بزَوال بلائنا.❤\""",Positive,1,0,0,0,0,0,0,0,0,0,0
دحين بسأل عادي نطلب من شي ان 😿 ,Neutral,0,0,0,0,0,0,0,0,0,1,0
من رياضياتم در مورد مبتلايان به كه امروز اعلام كردن جواب نميده.,Neutral,0,0,0,0,0,0,0,0,0,1,0
"فيروس يصل حجمه الى يعنى يمر من مسام اى نسيج مستريح ومعاه الف من اخواته ، عمروا الشومة خرزانات وانتظروه",Neutral,0,0,0,0,0,0,0,0,0,1,0
"عدد المصابين في الصيد تحت العلاج 1,190 أنجاز",Positive,1,1,0,0,0,0,0,0,0,0,0
دقايق وموتمر الصحه يبدا يارب نسمع اخبار مبشره انشاء الله الحظر الكلي تبان نتايجه من اليوم ,Positive,1,0,0,0,0,0,0,0,0,0,0
 متابعة و المغفلين في الواقع وفي المواقع .  فمن أعظم الشرور الأحمق المشهور .    ,Negative,0,0,0,0,0,0,1,1,0,0,0
المرضه الايام هذينا تخليك تشخشب وتحساب روحك عندك كورونا,Negative,0,0,0,0,1,1,0,0,0,0,0
"لبنان من أوائل الدول التي إستطاعت الحد من إنتشار فيروس كورونا ، ويحتل الرقم 23 عالميا 11 عربيا..!!",Neutral,0,0,0,0,0,0,0,0,1,0,0
"من التغيرات موسم \\"" كورونا ",Joking,0,0,0,0,0,0,0,0,0,0,1
  للإجابة على هذا السوأل عدة سيناريوهات :  لايمكن الجزم بإي منها...  ومتى ينتهي فيروس كورونا له نفس الإجابة اعلاه,Neutral,0,0,0,0,0,0,0,0,0,1,0
"لا أحد تمكن من تحقيق أهدافه ، أظن..! أن هذا البلد بلا مرمى...💔💔💔!!      ",Negative,0,0,0,0,0,1,0,0,0,0,0
:    تسجيل 699 اصابة جديدة و 35 حالة وفاة ليرتفع اجمالي الاصابات الى 12141 والوفيات الى 380,Neutral,0,0,0,0,0,0,0,0,1,0,0
"    \ لعل رمضان يأتي بمُعجزاته لعلّه يأتي مُحملًا بزَوال بلائنا \""💖""",Positive,1,0,0,0,0,0,0,0,0,0,0
_كورنا قضت ع كل الانفاااااس  قضى البشـر ماباقي الا قليله  يالله يالمعبــود خلاق الانفاس   منك الوقــايه ومنك السكيـنه    ,Negative,0,0,0,1,0,1,0,0,0,0,0
التخلص الطب في ليبيا اقوى من التخلص من فيروس كورونا .   ,Negative,0,0,0,0,1,1,1,0,0,0,0
" درس قاسي لكنه في بالغ الأهمية حيث سيخلده التاريخ بين صفحاته المضيئه لمن يعرف كيف يقلبها ، لعل الأجيال القادمه منه تعتبر .",Positive,1,0,1,0,0,0,0,0,0,0,0
:    تسجيل 346 اصابة جديدة و 16 حالة وفاة ليرتفع اجمالي الاصابات الى 2785 والوفيات الى 141,Neutral,0,0,0,0,0,0,0,0,1,0,0
اذا خلصت ازمة كورونا   واحد قالي متنانه بصكه كف🙂,Joking,0,0,0,0,0,0,0,0,0,0,1
:    تسجيل 111 اصابة جديدة و 3 حالات وفاة ليرتفع اجمالي الاصابات الى 2369 والوفيات الى 30,Neutral,0,0,0,0,0,0,0,0,1,0,0
كنت اتابع مقطع لما سيحصل بعد كرونا وقاعده اقرأ التعليقات   تروا بعض التعليقات تكون احسن من الفيديوا كلوا ويعطوك معلومات مثريه ماعلينا,Positive,1,0,0,0,0,0,0,0,0,0,0
   على كثر ما احاول اني ما اقرا شي عن كورونا بس لما ادخل بأي تطبيق احصل اخبارها بوجهي ☹️,Negative,0,0,0,0,0,1,0,0,0,0,0
العتبة الحسينية تعيد تأهيل منظومة التبريد في مستشفى ابن الخطيب المخصص لمعالجة وحجر المصابين بفيروس   ,Neutral,0,0,0,0,0,0,0,0,1,0,0
هذا الاسبوع حاسم للسيطرة على وباء كورونا أو المرور للسيناريو الكارثي.  جزء كبير من الحل عند المواطن.   دارك,Negative,0,0,0,0,1,0,0,0,0,0,0
2100 حالة وفاة في الولايات المتحدة الأمريكية خلال ٢٤ ساعة.,Neutral,0,0,0,0,0,0,0,0,1,0,0
نتباعد اليوم؛ لنجتمع غداً بأمان   في مواجهة فيروس كورونا الجديد,Positive,1,0,1,0,0,0,0,0,0,0,0
تحصنت بذي العزة وأعتصمت برب الملكوت وتوكلت على الحي الذي لا يموت  اللهم أصرف عنا الوباء بلطفك يا لطيف   إنك على كل شيء قدير.  ,Positive,0,0,1,0,0,0,0,0,0,0,0
فايروس كورونا ينقل المؤسسات من عام 2000 إلى عام 2020 .. Wow 🔮,Positive,1,0,0,0,0,0,0,0,0,0,0
كورونا الكويت  السلامه في البيت  وعدم الخروج نهائيا  الا بملابس وقايه للجسم وليس فقط الرأس واليدين    الى ان يقضي الله امر لا نعلم عنه,Negative,0,0,0,0,1,0,0,0,0,0,0
بعد قليل سأذكر تغريدة مهمة جدا للخليجيين بخصوص كرونا !!,Neutral,0,0,0,0,0,0,0,0,0,1,0
وأنا أحلق و أرتب له شعره ولحيته قال لي انو باشر حالة وطلع معاها أشتباه كورونا وقلت طيب وأنت قال معليك تعقمت و تروشت 🙂 أحبك يا أخويا.,Neutral,0,0,0,0,0,0,0,0,0,1,0
تاريخ كم ظهرت اول حاله كورونا بالسعوديه سبق وذكرتها بالتغريدات 🔺,Neutral,0,0,0,0,0,0,0,0,1,1,0
"محد حولك يا بنت الناس، العالم كله مبتلش بحاله مع كورونا",Negative,0,0,0,0,0,0,1,0,0,0,0
السلطات السويدية تسجل 96 وفاة و 726 إصابة جديدة بوباء كورونا لتصل الوفيات إلى 687 والإصابات إلى 8419.,Neutral,0,0,0,0,0,0,0,0,1,0,0
وزارة الداخلية الأفغانية تعلن فرض حظر للتجوال في العاصمة كابل كإجراء احترازي لمواجهة كورونا .,Neutral,0,0,0,0,0,0,0,0,1,0,0
ايش علاقة كورونا برجعة الادان في الدول الاورربية ؟ يعني ليش رجعوه ؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
دليل موجز هام للأسر  استراتيجيات التجاوز في ظل فيروس كورونا - كوفيد 19 مع الشكر والتقدير لجهودكم 👍🏼,Positive,0,1,0,0,0,0,0,0,0,0,0
وزير الصحة حمد حسن من بشرّي: ما نشهده في المنطقة هو محاصرة لوباء كورونا وحماية المجتمع,Neutral,0,0,0,0,0,0,0,0,1,0,0
صدقوني كورونا بدت في اجراءات السفر من البلد دي شمس فرطاقة العندنا دي,Joking,0,0,0,0,0,0,0,0,0,0,1
96 وفاة و 726 إصابة جديدة بفيروس لتصل الوفيات إلى 687 والإصابات إلى 8419,Neutral,0,0,0,0,0,0,0,0,1,0,0
  ربي إن كان البلاء منك حبا فأرزقنا صبرا ورضا .. وإن كان منك غضبا فأغفر لنا وارحمنا      ,Positive,1,0,1,0,0,0,0,0,0,0,0
اللواء عثمان لمجلة الامن: على الجبهة ضد كورونا ... سيبقى الاستقرار الأمني للوطن والمواطن أولوية مطلقة لنا.,Neutral,0,0,0,0,0,0,0,0,1,0,0
السعودي الحمار عقله في سرواله المذيعه تتكلم عن كورونا وهو مشغول بلبسها,Negative,0,0,0,0,0,0,1,0,0,0,0
وانت يادكتور   بتفرق ازاى بين المريض اللي عنده برد واللي عنده كورونا؟  بنديله كونجيستال   لو خف يبقي برد  لو مات يبقي كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
مصر  رئيس الوزراء   الحظر من الساعة 8 بدلا من الساعة 7  الله يجعلها إنفراجة,Neutral,0,0,0,0,0,0,0,0,1,0,0
اعطوني اسماء مواليد بنات فخمة 💞.         ,Neutral,0,0,0,0,0,0,0,0,0,1,0
"٫٫ إننا برعاية ربٍّ كريم ،  إذا انقطعت الأسباب جاء مدده   وإذا أغلقت الأبواب لا يغلق بابه   وإذا قست القلوب نزلت رحمته ،، 💙   ",Positive,0,0,1,0,0,0,0,0,0,0,0
"أحد عنده بحث او عرض بوربوينت مستعده اسويه وبسعر حلو ، بالتوفيق لككككم 🧡     ",Neutral,0,0,0,0,0,0,0,0,0,1,0
"عدد الذين تعافوا بالامس من كورونا بالعالم كان 286,664    اليوم وصل 309,145    تفاءلوا بنشر الاخبار الايجابية ☘️☘️☘️",Positive,1,0,0,0,0,0,0,0,0,0,0
اعتبروا رفع الزبالة و المخلفات المتكومة فى كل ركن نوع من مقاومة كورونا,Neutral,0,0,0,0,0,0,0,0,0,1,0
تسجل 96 وفاة و726 إصابة جديدة بفيروس لتصل الوفيات إلى 687 والإصابات إلى 8419.,Neutral,0,0,0,0,0,0,0,0,1,1,0
"يارب نمر بسلام وآمان في تجاوز هذه الجائحة، وأن نستقبل رمضان بصحة وعافيه.     ",Positive,1,0,1,0,0,0,0,0,0,0,0
__ 🇸🇪 تسجل 726 إصابة جديدة بفيروس ليصل إجمالي الإصابات الى 8419 (رقم قياسي يومي),Neutral,0,0,0,0,0,0,0,0,1,0,0
كعادتها هي الرقم الاول في في دعمها للشعب اليمني والفلسطيني لمواجهة ازمة 🙏🇸🇦♥️,Positive,1,1,0,0,0,0,0,0,0,0,0
"تسجل 147 وفاة و969 إصابة جديدة بفيروس ليرتفع إجمالي الإصابات إلى 20,549 حالة",Neutral,0,0,0,0,0,0,0,0,1,0,0
"الاسم : قروب الأهل  الوظيفه: أشاعات ، عذاب القبر ، ضحايا شاحن منفجر ، صور صباح الخير , كرونا",Joking,0,0,0,0,0,0,0,0,0,0,1
كورونا بتيجي لاي حد ماشي شبين .. الا انا و اصحابي عشان مفيش فيرس بيجي لجدع,Joking,0,0,0,0,0,0,0,0,0,0,1
 ..  -   - اللهم أجعل الايام القادمة سلام وخيراً  - و نستيقظ غداً على أمل خير قادم للعالم والمسلمين .. 🌿 ,Positive,1,0,1,0,0,0,0,0,0,0,0
"الدول ، اللي دفعت المليارات للأنظمة المجرمة التي سفكت دماء شعوبها الأبرياء؛سيدفعون نفس المبلغ -بالتمام و الكمال- مع وباء كورونا.",Negative,0,0,0,0,0,0,1,0,0,0,0
  ماهي نوع الاجهزه المستخدمه لفحص فيروس كورونا وكم يستغرق الفحص,Neutral,0,0,0,0,0,0,0,0,0,1,0
"منذ بدأت أزمة ، ساعدت حتى الآن أكثر من 30 دولة ولا تزال...",Positive,1,1,0,0,0,0,0,0,0,0,0
إذا صار معي كورونا اعرفو انه من يوسف,Joking,0,0,0,0,0,0,0,0,0,0,1
تسجل 112 إصابة جديدة بفيروس وشفاء 6 حالات من فيروس كورونا لترتفع حالات الشفاء إلى 111 حالة .,Neutral,0,0,0,0,0,0,0,0,1,0,0
قرار رئيس الوزراء الحظر من الساعه ٨ بدل ٧ اصل الساعه دي محدش بيجيلو كورونا فيها 😂😂😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
"    -     إرضى بما قسم الله لك وأبتَسم ،    وتأكد أنّ البساطة جمال الحياة     - 👌🌸",Positive,1,0,1,0,0,0,0,0,0,0,0
لو حد معلش اعتبرة جاهل او مبيعرفش يقراء ويكتب وقالك رمضان هيتأجل السنه دى بسبب كورنا هترد عليه تقوله ايه .رد ب اسلوب بسيط ويوصل المعلومه ..,Neutral,0,0,0,0,0,0,0,0,0,1,0
"     ما أجمل الحياة إن كان فيها :   عزيز يتذكر ، قلب يتأثر ، و مٌخلِص لا يتغير...    مساء الخير🌹",Positive,1,0,0,0,0,0,0,0,0,0,0
حلمت اني جيت ابغى اخرج من البيت قالولي في حظر ارجع برا فيه كورونا    الخروج من البيت صار حلم😭😭😭😭,Negative,0,0,0,0,0,1,0,0,0,0,0
" ، تسجيل مكالمة بين و .   ",Neutral,0,0,0,0,0,0,0,0,1,0,0
تسجل 147 وفاة جديدة بفيروس و 969 إصابة,Neutral,0,0,0,0,0,0,0,0,1,0,0
ايه دا الجماعه بتوع كورونا بيرجع الحشمه ويلبسنا النقاب هيعملوا ايه دلوقتي,Joking,0,0,0,0,0,0,0,0,0,0,1
جدي عمره 80 يقول انه كروونا راح يروح أن شاء الله اول م يبدا رمضان لأن رمضان شهر رحمه وعباده وسكينه الله يسمع منه ي رب,Positive,1,0,0,0,0,0,0,0,0,0,0
وليت يبين فيهم!!!!!! السعوديه الوحيده الي جالسه تحارب كورونا لنفسها ومع الجميع في ظل كل الدول لاهيه بعمرها 🇸🇦🇸🇦💚💚💚,Positive,1,1,0,0,0,0,0,0,0,0,0
اهلي مقتنعين ان لو المشوار ليهم مش هيحصلي حاجه   انما لو المشوار ليا هيجيلي كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
 |  يوقع ستة عقود لتوفير الاحتياجات الضرورية لمكافحة انتشار فيروس كورونا المستجد في و ,Neutral,0,0,0,0,0,0,0,0,1,0,0
تمريض الفرنساوى كانوا عاملين مظاهرة واضراب عشان لقوا حالة كورونا فى المطبخ وعاوزين كله يتحلل له.. الهياتم فكرة 😂😅,Joking,0,0,0,0,0,0,0,0,0,0,1
جالسه انتظر كورونا الزفت ينتهي عشان احضن كل الناس,Negative,0,0,0,0,0,1,1,0,0,0,0
كائن غير حي ؛ أوقف حياة الأحياء على الأرض ! ,Neutral,0,0,0,0,0,0,0,0,0,1,0
