text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Surprise,Joking
"خلاص كلنا عرفنا أعراض ال Corona، مش عاوزة بقي تعرفي أعراض حبك عاملة فيا أيه؟",Joking,0,0,0,0,0,0,0,0,0,0,1
\السلام عليك أيها النائم تحت الأرض ,Neutral,0,0,0,0,0,0,0,0,0,1,0
تم بحمد الله الغاء نظام الثلاث وجبات بالبيت واستبداله بنظام البوفيه المفتوح .💔🙂   ,Joking,0,0,0,0,0,0,0,0,0,0,1
"وزارة الصحة العامة تعلن عن تماثل 9 مصابين بفيروس كورونا (كوفيد-19) للشفاء، ليصل إجمالي حالات الشفاء من الفيروس في دولة قطر إلى 71 حالة.",Neutral,0,0,0,0,0,0,0,0,1,0,0
عاجل | وزارة الصحة الفرنسية: ارتفاع إجمالي الوفيات بفيروس كورونا في البلاد إلى 4032,Neutral,0,0,0,0,0,0,0,0,1,0,0
- إصابات تتخطى حاجز الـ873 ألفاً والوفيات الـ43 ألفاً. 👨🏻‍💻  - 40% من سكان العالم معزولون في منازلهم بسبب وباء كورونا. 👨🏻‍💻,Neutral,0,0,0,0,0,0,0,0,1,0,0
شفتو شلون كورونا مرض خبيث؟    اعرف ناس أخبث منه والله,Negative,0,0,0,0,0,1,1,0,0,0,0
سوري بس وت ذا فك ترى كورونا ما يعرف اذا انت كويتي او بنقالي!!!!!,Negative,0,0,0,0,0,0,1,0,0,0,0
"لا احد يستطيع ان يقف امام رغبة الطبيعه والالهه، دعوا يُنفذ مهمته بسلام",Negative,0,0,0,1,0,0,1,0,0,0,0
بقينا زي الدجاج🐓🐔  الصباح يفكونا ناكل ونشرب  والمساء يدخلونا القفص    شكرا كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
|نحو 80 بالمائة من وفيات كورونا في تركيا تجاوزت أعمارهم الـ60 عاما (وزير الصحة),Neutral,0,0,0,0,0,0,0,0,1,0,0
الحمد لله الذي جعل من محنـة كورونا منحـة جمعت الأهل والأخوة.   أدام الله علينا المنحـة ورفع عنـا المحنـة ...آمـين,Positive,0,0,1,0,0,0,0,0,0,0,0
في حاجة الى 100 الف عامل لانقاد الحصول الزراعي ...,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاجل | وكالة الأنباء الجزائرية: تسجيل 131 إصابة جديدة بفيروس كورونا و14 حالة وفاة في,Neutral,0,0,0,0,0,0,0,0,1,0,0
 نروح نشم هوا شو جابو هيدا 😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
"يللي قادر يحضر حلقة واحدة من \ما فيي ٢\"" ... بيقدر يواجه اطول مسلسل كورونا""",Joking,0,0,0,0,0,0,0,0,0,0,1
عاجل: 509 وفيات بفيروس المستجد في خلال 24 ساعة في أعلى حصيلة يومية (رسمي),Neutral,0,0,0,0,0,0,0,0,1,0,0
 كورونا ؟؟؟ ما بيكفي الكورونا اللي عنا حرقه دين البلد,Negative,0,0,0,0,0,0,1,0,0,0,0
 — بوتين: وضع فيروس كورونا في روسيا يزداد صعوبة,Neutral,0,0,0,0,0,0,0,0,1,0,0
__الصحة: شفاء 99 حالة من    اللهم لك الحمد والشكر والفال للبقية,Positive,1,0,0,0,0,0,0,0,0,0,0
عاجل | وزارة الصحة تسجيل 6 وفيات جديدة بفيروس كورونا و99 حالة تعافي ليرتفع إجمالي المتعافين إلى 264,Neutral,0,0,0,0,0,0,0,0,1,0,0
خوية صلوا ع محمد استهدوا بالرحمن ع كيفكم ويانا هم كورونا هم انتو 😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
كلما ارتخى قلبُكَ شُدَّه بالدُّعاء .   ,Positive,0,0,1,0,0,0,0,0,0,0,0
كان مستخبيلنا فين كورونا دة بس ياربى ما كنا عايشين مضروبين بالبيادة وساكتين يبقى البيادة وكورونا لطفك بينا يارب,Negative,0,0,0,0,1,1,0,0,0,0,0
اح اغلب حالات كورونا في المدينة ورنا بيتنا 😟,Negative,0,0,0,0,1,0,0,0,0,0,0
وزارة الصحة ارتفاع إجمالي الوفيات بفيروس في البلاد إلى 4032,Neutral,0,0,0,0,0,0,0,0,1,0,0
وزير الصحة التركي: تسجيل 2148 إصابة جديدة و63 وفاة بفيروس كورونا ليرتفع إجمالي الإصابات إلى 15679 والوفيات إلى 277,Neutral,0,0,0,0,0,0,0,0,1,0,0
نعم لمن سأل .. احنا شعب نحارب فايروس كورونا بالبلعه عربانتين فل والامور طيبه .. ادويتكم خلوها لكم,Joking,0,0,0,0,0,0,0,0,0,0,1
يا جماعة ازا سمعتو اشاعات عن كورونا ممكن تكتبولي بالتعليقات ؟  *بدي أعمل شغلة بتخص هالموضوع,Neutral,0,0,0,0,0,0,0,0,0,1,0
ما تغشونا مافي كورونا ... مافي كورونا!  هتاف في احدى مظاهرات الكيزان اليوم,Neutral,0,0,0,0,0,0,0,0,0,1,0
ربما من أجل يغطون على فشلهم في مكافحة كرونا لا شعبهم يموت وهم يتفرجون,Negative,0,0,0,0,0,0,1,1,0,0,0
التايم لاين بقا مقسوم دلوقت كورونا ع رحيل فتحى عن الاهلى😂😂 قضايا ما قبل الكورونا بدات ترجع تانى😂🤸‍♀️,Joking,0,0,0,0,0,0,0,0,0,0,1
منظمة الصحة العالمية: عدد الإصابات بفيروس كورونا سيصل إلى مليون والوفيات 50 ألفا خلال أيام!,Neutral,0,0,0,0,0,0,0,0,1,0,0
"الهند     عدد الوفيات    من كرونا : 3    من الضرب : 364,222",Joking,0,0,0,0,0,0,0,0,0,0,1
عدد الإصابات بـ كورونا في فرنسا وصل إلى أكثر من 57 ألف حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
601أصابة بكورونا بين الكادر الطبى بتركيا,Neutral,0,0,0,0,0,0,0,0,1,0,0
سبحان الله  يضع سره في اضعف خلقه   ,Neutral,0,0,0,0,0,0,0,0,0,1,0
أول إصابة بفيروس في بلدة تعود لممرضة.,Neutral,0,0,0,0,0,0,0,0,1,0,0
__عـاجل |   🔴مدير منظمة الصحة : عدد حالات الإصابة بفيروس كورونا على مستوى العالم سيصل إلى مليون والوفيات 50 ألفا,Neutral,0,0,0,0,0,0,0,0,1,0,0
الحين صج كورونا ما يحوش إلا الضعاف ؟؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
/ وزير الصحة سعد جابر : تمّ تسجيل 4 إصابات بفيروس اليوم ليرتفع العدد الإجمالي إلى 278 إصابة,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاجل - «البنتاغون» يعلن إصابة 93 شخصا بفيروس على متن السفينة الحربية الأمريكية «تيودور روزفلت»,Neutral,1,0,0,0,0,0,0,0,1,0,0
من فوائد الحظر في زمن كورونا (٢)    🔸لا يقدر قيمة الحرية إلا من فقدها والبقية يُنظِّرون,Positive,1,0,1,0,0,0,0,0,0,0,0
انا عندى كحه جافه وخايفه ابقي اول حاله كورونا في السويس,Negative,0,0,0,0,1,0,0,0,0,0,0
قرار رئاسي   يتحمل صندوق تحيا مصر كافة تكاليف الحجر الصحي لجميع المصريين العائدين من الخارج... ,Positive,1,1,0,0,0,0,0,0,0,0,0
 انو نتساوا نحنا واكبر الدول الغني والفقير السياسي والمواطن كورونا ما بتفرق بين كبير وصغير,Neutral,0,0,0,0,0,0,0,0,0,1,0
عاجل | وزارة الصحة القطرية: 54 إصابة جديدة بفيروس وتماثل 9 حالات للشفاء,Neutral,0,0,0,0,0,0,0,0,1,0,0
الناس اللى خايفة تموت بسبب كورونا شن تقولوا عن ابطال بركان الغضب اللى كل يوم يموتوا منهم مجموعة فى سبيل تعيشوا انتم احرار,Negative,0,0,0,0,0,1,1,0,0,0,0
وإذا قدروا القضاء على الڤايروس من يشيل من دماغي صوت Cardi B وهي تقول:   اتز كورورنا ڤايروس  كورونا ڤايروس بيبي.    😖!,Joking,0,0,0,0,0,0,0,0,0,0,1
.  .  في زمن ال     بالله طمنينا على صحتك النفسية عقب ما ( خقيتي ) على شيباتو   .  .         ,Neutral,0,0,0,0,0,0,0,0,0,1,0
"*الهند*      *عدد الوفيات من*     *من كرونا : 3*     *من الضرب : 364,8922*",Joking,0,0,0,0,0,0,0,0,0,0,1
| .. عدد الإصابات في العالم تجاوز 913 ألف حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
   الاردن في الطريق نحو القضاء على كورونا وعشان نصل نحتاج   ( تعاون . صبر . التزام ) 🇯🇴,Positive,1,0,0,0,0,0,0,0,0,0,0
اتصلت على اكثر من مركز صحي ومستشفى بخصوص فحص COVID19. كلهم رفضوا تقديم الفحص بسبب إن ماعندي ملف سابق عندهم. طيب والحل يا عمريكا؟,Negative,0,0,0,0,0,0,1,0,0,0,0
لايك اذا تبي يمر يوم بدون ماتسمع عن كورونا,Negative,0,0,0,0,0,1,1,0,0,0,0
علاج كورونا هو ( جوزة الطيب ) وافضل لقاح وقايه باذن الله ,Positive,1,0,0,0,0,0,0,0,0,0,0
الموضوع مش مزحة  والعالم من ورا كورونا  عم تموت بالمستشفيات متل الحيوانات  لذلك  خليك بالبيت.,Negative,0,0,0,0,1,0,1,0,0,0,0
| .. فرنسا تسجل نحو 5 آلاف إصابة في يوم واحد,Neutral,0,0,0,0,0,0,0,0,1,0,0
حقيقه هل تلتجئ الحكومات إلى حل ( مناعة القطيع ) لمرض كورونا بالنهاية,Neutral,0,0,0,0,0,0,0,0,0,1,0
 ايد واحدة كورونا مابيرحم حدا,Positive,1,0,1,0,0,0,0,0,0,0,0
اذا انا كرونا وش راح تقول لي ؟!     -  -  -  -  -     ,Joking,0,0,0,0,0,0,0,0,0,0,1
العراق متوجه لكارثة اقتصادية اكبر من كرونا بالف مرة .,Negative,0,0,0,1,1,0,0,0,0,0,0
| .. عدد الإصابات في فرنسا وصل إلى نحو 57 ألف حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
   الى تجار لبنان وخاصة المواد الغذائية :   أنتم أحقر وأوسخ من فايروس كورونا 👌,Negative,0,0,0,0,0,0,1,0,0,0,0
     رسمياً : الصحة تعلن ان كورونا مرضاً معدياً..,Neutral,0,0,0,0,0,0,0,0,1,0,0
"يقول كبير الأطباء إبن سينا :  الوهم نصف الداء ، والإطمئنان نصف الدواء ، والصبر أول خطوات الشفاء .👌👌👌    ",Positive,1,0,0,0,0,0,0,0,0,0,0
"بالايام القادمة راح تصير ازمة ازدحام على البست، لله دره الشعب الكويتي مايطوّف اي واحد يطلع خياسه.   ",Negative,0,0,0,0,0,1,1,0,0,0,0
كذبة ابريييييييييييييل هيهيهيهيهيهي🥱  نتفلكس بالذات بسبب كورونا زادت قيمة اسهمها وارباحها ⁦☑️⁩,Joking,0,0,0,0,0,0,0,0,0,0,1
اثبت الفحوصات أن عمي فيه كورونا دعواتكم له,Negative,0,0,0,0,0,1,0,0,0,0,0
أنا .. صابني فيروس حبه قبل كم عااام  قبل لا يصيب الناس .. فيروس كورونا :),Joking,0,0,0,0,0,0,0,0,0,0,1
الآن كورونا يكشر عن انيابه ويفتك بأمريكا ليسجل اكثر من 200 ألف أصابه..,Neutral,0,0,0,0,0,0,0,0,1,1,0
قرار لسه صادر دلوقتى  السيسى : صندوق تحيا مصر سيتكفل بإقامة جميع العائدين من الخارج أثناء الحجر الصحى.   خطوة ممتازه .     ,Positive,1,1,0,0,0,0,0,0,0,0,0
  الكوادر الطبية هم خط الصد الاول   في مواجهة كورونا  ,Positive,0,1,0,0,0,0,0,0,0,0,0
عاجل 🔴  .    .  تسجيل 54 إصابة جديدة بفيروس كورونا في قطر وارتفاع إجمالي الإصابات لديها إلى 835 حالة.  .    .  قطر,Neutral,0,0,0,0,0,0,0,0,1,0,0
تأخرت سنتين في الجامعة والحين بتأخر سنة عطاله علشان كورونا 💔 اف قرف الوضع,Negative,0,0,0,0,0,1,1,0,0,0,0
حياة الفهد  تذكري ان نصف الكادر الطبي الذي يرعاكم في زمن كورونا هم من الوافدين  عيب  ,Negative,0,0,0,0,0,0,1,0,0,0,0
قاليك في ناس طالعه موكب بهتفو مافي كورونا وما تغشونا  ديل مالهم,Neutral,0,0,0,0,0,0,0,0,0,1,0
تعبت من سطحية البعض 🤦🏻🤦🏻  حسافة كورونا ماله دور في ثقافة القراءة ولا كان رح يخرّج مجتمع صالح شوي,Negative,0,0,0,1,0,1,1,0,0,0,0
54 إصابة جديدة بفيروس وتماثل 9 حالات للشفاء.,Neutral,0,0,0,0,0,0,0,0,1,0,0
"الغريب في الامر ،، سمعنا عن تبرعات الشعب لصندوق مكافحة كرونا ، وتبرع الشعب ولم نسمع عن عضو مجلس امه تبرع ! يمكن ماعندهم فلوس",Negative,0,0,0,0,0,0,1,0,0,0,0
شوفوا الشخص المصاب ب وش يسوي بمجموعه كامله ..,Neutral,0,0,0,0,0,0,0,0,1,1,0
أعلنت وزارة الصحة في تسجيل 54 حالة إصابة جديدة مؤكدة بفيروس و 9 حالات تماثلت للشفاء من المرض,Neutral,0,0,0,0,0,0,0,0,1,0,0
إصابات فيروس المستجد ترتفع إلى 278 حالة.,Neutral,0,0,0,0,0,0,0,0,1,0,0
"\ واحد صينى قرر يأكل رز وبسلة أهله حرموه من المصروف وطردوه برة البيت. \"" ",Joking,0,0,0,0,0,0,0,0,0,0,1
من 7 الي 10 ايام ...... سيعود كل شئ كما كان ... وستنتهي جانحة كرونا .... ولكن ستظهر من وقت لاخر .... لاسباب فنية واقتصادية,Positive,1,0,0,0,0,0,0,0,0,0,0
      البنك الاهلى يغلق مقر شارع التسعين بالتجمع وعزل جميع العاملين اسبوعين بعد إصابة موظف ب كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
عدد الإصابات بفيروس كورونا في العالم تجاوز 913 ألف حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
تسجل 63 حالة وفاة بفيروس في يوم واحد والاصابات تتجاوز 15 الفا,Neutral,0,0,0,0,0,0,0,0,1,0,0
وزارة الصحة: ارتفاع حــالات الشـفـاء من فيروس كورونا في العراق الى ١٨٥حالة     يالله 🙏❤️,Positive,1,0,0,0,0,0,0,0,0,0,0
"خبر بالصحافة الألمانية يقول إن المرأة بالسعودية الآن أصبح مسموح لها تغادر السرير المزدوج، بسبب كورونا 🙂",Joking,0,0,0,0,0,0,0,0,0,0,1
مصر : صندوق «تحيا مصر» يتحمل نفقات الحجر الصحي للمصريين العائدين من الخارج          ,Neutral,0,0,0,0,0,0,0,0,1,0,0
رئيس قسم العناية الفائقة في مستشفى الحريري: لسنا بألف خير ونتخوف من الوصول إلى ذروة وباء كما حصل في إيطاليا (MTV),Neutral,0,0,0,0,0,0,0,0,1,0,0
رفقا بنا ابريل   كن لنا بدايه موفقه   كن لنا نصر على كرونا,Positive,1,0,1,0,0,0,0,0,0,0,0
بص مع ان فيه كورونا بس هسلم عليك و ابوسك عشان انت صاحبي و حبيبى   - الكورونا : خلصانه يزميلى مش هجيلكوا عشان انتوا رجولة و جدعان,Joking,0,0,0,0,0,0,0,0,0,0,1
الكوادر الطبية هم خط الصد الاول   في مواجهة كورونا  ,Positive,0,1,0,0,0,0,0,0,0,0,0
لقد وعظٙتنا خطوبُ الزمان وبعضُ الخُطوبِ كبعضِ الخُطٙبْ.     ,Neutral,0,0,0,0,0,0,0,0,1,1,0
الكورة الحين ماله طعم لين الله يرفع كورونا   ,Negative,0,0,0,0,0,1,0,0,0,0,0
ادركنا ان الرأسماليه اخطر على الكره الارضيه من كرونا,Negative,0,0,0,0,0,0,0,1,0,0,0
البنك الأهلي يعلن إغلاق فرعه بالتجمع الخامس لمدة أسبوعين للتعقيم وإجراءات الوقاية بعد ظهور حالة إصابة بـ ,Neutral,0,0,0,0,0,0,0,0,1,0,0
تعالوا صج بدال الفضاوه اللي احنا فيها خنسوي جمعية بس شرط ما نجيس المبلغ الا لما تخلص ازمة كورونا وانا اخذها اول شهر,Joking,0,0,0,0,0,0,0,0,0,0,1
وربي وربي بس كرونا تخلص مش هرجع البيت غير لضروره القسوا 😂,Joking,0,0,0,0,0,0,0,0,0,0,1
الخير جعله ف الليال المقابيل  صكو دواوين العرب وامنعونا    ليت الكورونا ماتصيب الرياجيل  ولا الردي جعله تصيبه كورونا,Negative,0,0,0,0,1,1,0,0,0,0,0
الله لايوفق اللي رسلت لأمي بالواتس ان الليمون والعسل يبعد كورونا وربي معدتي تصرخ,Negative,0,0,0,0,0,0,1,0,0,0,0
الصحة العالمية : قلقون من وتيرة الانتشار السريع لفيروس ,Neutral,0,0,0,0,0,0,0,0,1,0,0
الناس دلوقتى لو حد بيغتصبهم بردة هيعملو بث مباشر   المهم يوثقو اللحظة و الناس تعمل لايك وشير  بقت حاجة تقرف  ,Negative,0,0,0,0,0,0,1,0,0,0,0
"مواطن اخر يُقتل في طرابلس، لا بسبب كورونا إنما نتيجة لسقوط قذيفة على بيته",Negative,0,0,0,0,0,1,0,0,0,0,0
ندري انك قوي ومايخوفك كورونا بس خاف على اهلك والناس,Negative,0,0,0,0,1,0,1,0,0,0,0
بؤس ايه ياعم نحن عاوزين كورونا ينتهي بقه نعل الله من سواه,Negative,0,0,0,0,0,0,1,0,0,0,0
وزير الصناعة والتجارة مدني عباس يعلن عن وجود تصور مبدئي حول كيفية توزيع الخبز على المواطنين في إذا استدعت خطوات مواجهة كورونا ذلك,Neutral,0,0,0,0,0,0,0,0,1,0,0
     اليوم فيه ارتفاع بعدد الحالات بالمدينه  ياليت نقلل من التجمعات والخروج للاسواق,Negative,0,0,0,0,1,0,0,0,0,0,0
     رسمياً : الصحة تعلن ان كورونا مرضاً معدياً.. بجد مكنتش اعرف 😃😃😃😃,Joking,0,0,0,0,0,0,0,0,0,0,1
حسب تقرير للاستخبارات الأمريكية فإن الصين لم تكن تبلغ عن الأعداد الحقيقية للإصابات والوفيات بسبب . ( المصدر وكالة بلومبيرغ ),Neutral,0,0,0,0,0,0,0,0,1,1,0
"تم الإعلان عن أول حالة وفاة بين السوريين في تركيا بفيروس كورونا .. (سيدة سورية، توفيت في مستشفى بولاية “أديمان” جنوب تركيا)",Neutral,0,0,0,0,0,0,0,0,1,0,0
 |أردوغان يبحث هاتفيا مع نظيره الأوكراني العلاقات الثنائية وسبل التعاون في مكافحة كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
بادرة اخرى من ارامكو للوطن الغالي   شكرا ارامكو            ,Positive,0,1,0,0,0,0,0,0,0,0,0
الرئيس العالم   • ترامب احضر السحرة والدجالين وعلى رأسهم الساحر المغربي ليعملون له رقية وتحصين من كورونا,Neutral,0,0,0,0,0,0,0,0,0,1,0
شكراً كورونا جعلت من فانشنيستا مجتمعنا هاويات طبخ وماهرات تنظيف..🙆🏻‍♂️🌚        ,Joking,0,0,0,0,0,0,0,0,0,0,1
: إرتفاع حصيلة وفيات فيروس كورونا إلى 13155 والإصابات إلى 110574  وفيات جديدة : 727  إصابات جديدة : 4782,Neutral,0,0,0,0,0,0,0,0,1,0,0
بالنسبة للتعبئة أنا عبّئت عالآخر ,Negative,0,0,0,0,1,0,1,0,0,0,0
اسمممممممع لابناااااااااااااائك تكففففففففففففىى  بنموت من الدراسة مو من كورونا ,Negative,0,0,0,0,1,1,1,0,0,0,0
كورونا اثبت انو القوة في العلم مافي الاسلحة النووية والكيميائية وانو العالم يحرسه الاطباء والجيوش والات القمع كورونا بطيئة,Neutral,0,0,0,0,0,0,0,0,0,1,0
 ...رسالة السماء إلى الأرض..لتذكرنا بالأيام التي عشناها في ترف ونعيم..!!    ✍عبدالرحمن.,Positive,1,0,1,0,0,0,0,0,0,0,0
 | يبحث هاتفيّاً مع نظيره الأوكراني العلاقات الثنائية وسبل التعاون في مكافحة ,Neutral,0,0,0,0,0,0,0,0,1,0,0
"أنقذوا الآلاف خلف القضبان، ساهموا في إنقاذهم.       ",Negative,0,0,0,0,1,0,1,0,0,0,0
23 إصابة اليوم وأمس 20 ب خلال 48 ساعة   .  المرحلة جداً حساسة وخطرة .,Negative,0,0,0,0,1,0,0,0,0,0,0
اترك مسافة وخل كورونا يعدّي.....      مع تحيات وزارة الصحة,Positive,1,0,1,0,0,0,0,0,0,0,0
مسئولين ال WHO المفروض يتحاسبوا حساب عسيير بعد ما حوار كورونا دا يخلص لتهاونهم مع الموضوع من الأول,Negative,0,0,0,0,0,0,1,0,0,0,0
"\الغرفة\"": المخزون الغذائي يكفي 8 أشهر ولا خوف من النقص",Neutral,0,0,0,0,0,0,0,0,1,0,0
بلدية علي النهري: لا إصابات ب في صفوف العسكريين ولا غيرهم,Neutral,0,0,0,0,0,0,0,0,1,0,0
قبل كرونا هل قدم الإعلام العربي ما يفيد الثقافة الصحية بما يؤثر على سلوك المواطن العربي ؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
⭕️صحة البصرة تعلن تسجيل 9 إصابات جديدة بفيروس كورونا وتماثل أربع حالات للشفاء,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاوز أقول أن بلدنا بتتعامل مع أزمة كورونا إلى الآن بمنتهى الاحترافية و الإنسانية❤️,Positive,1,1,0,0,0,0,0,0,0,0,0
"جنود الله..  إن لله جنوداً يحفظونك ويدافعون عنك، منها: عملك الصالح.        ",Positive,0,0,1,0,0,0,0,0,0,0,0
الرئيس عبدالفتاح السيسي يوجه صندوق تحيا مصر بتحمل تكاليف الحجر الصحي للعائدين من الخارج   ,Neutral,0,0,0,0,0,0,0,0,1,1,0
 |أردوغان يبحث هاتفيا مع نظيره الأوكراني العلاقات الثنائية وسبل التعاون في مجال مكافحة كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
: تعلن تسجيل 150 حالة جديدة من جنسيات مختلفة مصابة بـ المستجد وحالتي وفاة,Neutral,0,0,0,0,0,0,0,0,1,0,0
جماعة توصيل الطلبات ؟! يشاركك في وجبتك وانته ما عندك خبر .. الله المستعان     ,Negative,0,0,0,0,0,0,1,0,0,0,0
نسال الله ان يفشي في تركيا وباء كورونا الى ان يصاب به كل من له يد في تدخلهم السافر بشؤون بلادنا.. ,Negative,0,0,0,0,0,0,1,1,0,0,0
كورونا محنة ستنتهى لامحالة وبعدها سيعلم الشعب ان الجيش والداخلية وجميع الاجهزة قوة احتلال صهيونى اغلقت منشأتها الطبية والشعب يموت؟,Negative,0,0,0,1,0,0,1,0,0,0,0
   جنرال كجنرالات العسكر الطغاة ولكن    بزي أمرأة     ,Negative,0,0,0,0,0,0,1,0,0,0,0
"\وزارة الصحة\"" تعلن تسجيل 150 حالة جديدة من جنسيات مختلفة مصابة بفيروس المستجد وحالتي وفاة",Neutral,0,0,0,0,0,0,0,0,1,0,0
صراحةً بعد فيروس كورونا صار اكثر شيء منتظره هو اليوم الوطني 👍🏻,Positive,1,0,0,0,0,0,0,0,0,0,0
وضع أستاذ بطب أسيوط وحرمه الطبيبة بالجامعة فى الحجر الصحي للاشتباه بالكورونا   ,Neutral,0,0,0,0,0,0,0,0,1,0,0
أنا : حلقي يعورني واحسه جاف   أمي : اول أعراض كورونا الله يكفينا الشر كذا 😭😭😭😭😭,Negative,0,0,0,0,1,0,0,0,0,0,0
إغلاق معمل مبرة العصافره الرئيسي بالاسكندريه لمدة ١٤ يوم لوجود ٩ حالات إصابه بفيروس كورونا المستجد😑,Neutral,0,0,0,0,0,0,0,0,1,0,0
العالم ينتظر نهاية كورونا لكن وحتى اليوم ما زال فى طغيانه,Negative,0,0,0,0,0,1,1,0,0,0,0
تعلن عن تسجيل 54 إصابة جديدة بفيروس ليرتفع إجمالي الإصابات إلى 835 وتماثل 9 حالات للشفاء ليصل العدد إلى 71 حالة شفاء.,Neutral,0,0,0,0,0,0,0,0,1,0,0
وزارة الصحة الإماراتية تعلن تسجيل 150 حالة إصابة جديدة بفيروس كورونا وحالتي وفاة,Neutral,0,0,0,0,0,0,0,0,1,0,0
لجنة الأسرى : الاحتلال الإسرائيلي يستثمر وباء كورونا لإبادة الأسرى وأبناء الشعب الفلسطيني*,Neutral,0,0,0,0,0,0,0,0,1,0,0
ياسلام لو الريس يصدر قرار جمهورى ان مصر كلها تتنقب ستات بس يبقى فلة محدش حايجيلة كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
ذلحين هذا الحيوان الى يسموه كورونا   فين ب يلعب وفي اي منتخب   😆,Joking,0,0,0,0,0,0,0,0,0,0,1
   لاول مرة ينتهي الشهر وراتبي ما خلص   بديت افكر استمر في الحظر لحالي 😂,Joking,0,0,0,0,0,0,0,0,0,0,1
اخويا بيقولي حوالي ٧٨ حالة كورونا ف المدينة   ربنا يسترها عليه وعلي كل المسلمين,Negative,0,0,0,0,1,0,0,0,0,0,0
تم القضاء على فايروس كورونا  والجميع في صحة وعافية  اخرجوا من بيوتكم  و صلّوا في المساجد  وأكملوا حياتكم الطبيعية...    اللهم هذا اليوم 🙏🏻,Positive,1,0,1,0,0,0,0,0,0,0,0
تسجيل 150حالة جديدة ب في .,Neutral,0,0,0,0,0,0,0,0,1,0,0
__ تعلن ارتفاع عدد المصابين بفايروس على أراضيها إلى 814,Neutral,0,0,0,0,0,0,0,0,1,0,0
احلى شي في كورونا انه كل حد مهتم في نفسه ولا يدخل خشمه في اشغال الناس,Positive,1,0,1,0,0,0,0,0,0,0,0
مصدر بالبنتاغون: إصابة أكثر من 4000 بحار أمريكي على متن حاملة الطائرة “يو إس إس ثيودور روزفلت” في المحيط الهادئ بـ,Neutral,0,0,0,0,0,0,0,0,1,0,0
— الإمارات... تسجيل 150 حالة جديدة بفيروس كورونا وحالتي وفاة,Neutral,0,0,0,0,0,0,0,0,1,0,0
سألوا احد السياسين ليش ما بتتبرعوا للفقراء..!!  قالوا ما بدنا نطعميهم مال حرام. ✋  ,Joking,0,0,0,0,0,0,0,0,0,0,1
"في :    عدد الوفيات من : 3    ومن الضرب : 364,922",Joking,0,0,0,0,0,0,0,0,0,0,1
بعد ازمه كورونا بسوي فورمات لحاجات واشخاص واجد للامانه,Negative,0,0,0,0,0,0,1,0,0,0,0
المرحلة تستدعي منا دعم وتعويض كل مواطن نقص راتبه او فقد عمله او قد يفقد عمله. ,Positive,1,0,1,0,0,0,0,0,0,0,0
__ *حاملة الطائرات الأمريكية روزفلت أصبحت الآن موبوءة بفايروس كورونا وعلى متنها ٥٠٠٠ جندي*,Neutral,0,0,0,0,0,0,0,0,1,0,0
 | نتنياهو يطلب من جميع الإسرائيليين ارتداء الكمامات في الأماكن العامة كإجراء احترازي مع تفشي فيروس ,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاجل | تمدد إغلاق المنطقة الصناعية في الدوحة بسبب تفشي فيروس ,Neutral,0,0,0,0,0,0,0,0,1,0,0
"علينا الجلوس على طاولة واحدة،  والحوار مع فيروس حتى نفهم ماهي ",Joking,0,0,0,0,0,0,0,0,0,0,1
الحكومة الجزائرية تقرر تمديد الحجر بسبب فيروس كورونا ليشمل 4 ولايات أخرى واستمرار الحظر في العاصمة والبليدة حتى 19 إبريل,Neutral,0,0,0,0,0,0,0,0,1,0,0
ارتفاع ضحايا وباء كورونا في إيطاليا إلى 13155 حالة وفاة وأكثر من 110574 إصابة.,Neutral,0,0,0,0,0,0,0,0,1,0,0
كورونا محنة ستنتهى لامحالة وبعدها سيعلم الشعب ان الجيش والداخلية وجميع الاجهزة قوة احتلال صهيونى اغلقت منشأتها الطبية والشعب يموت؟,Negative,0,0,0,1,0,0,1,0,0,0,0
عاجل | مراسلة الجزروة تستطلع الأوضاع في مدينة ووهان الصينية مركز تفشي فيروس كورونا في العالم,Neutral,0,0,0,0,0,0,0,0,1,0,0
"\الصحة\"" تعلن تسجيل 150 حالة جديدة من جنسيات مختلفة مصابة بفيروس المستجد وحالتي وفاة",Neutral,0,0,0,0,0,0,0,0,1,0,0
